symbol,composite_score,quality_score,growth_score,value_score,momentum_score,positioning_score,stability_score,score_date
G,51.58503723326032,51.20235880143175,50.748248569649945,50.159883450984154,50.011951791637784,53.96943827738148,53.418342508476805,2026-02-08
PPL,51.5848984626474,50.69576922674669,50.688939620511505,50.686050664685055,49.67168056834777,51.78445610337658,55.9824945922168,2026-02-08
SRCE,51.5847727456933,51.748527623533136,50.33500685815496,48.81809395212579,50.170061288963666,53.98874690040174,54.44819985098051,2026-02-08
LH,51.584177266275496,50.515723475447004,50.36245478226709,50.66270542124789,49.777964494541884,52.94474717962575,55.24146824452336,2026-02-08
RRC,51.583874459184955,52.21355625987363,50.225055229569904,50.61850160078827,49.44840991119211,53.190081829119485,53.80764192456632,2026-02-08
PLYM,51.583784600604204,51.349443380516,51.238377677922905,50.31213409319898,50.741573762558886,54.801807686004125,51.059371003424346,2026-02-08
OSK,51.582825720836965,51.36848468017572,50.386583806954214,50.16540058788873,51.687525738015,52.9425289459884,52.94643056599973,2026-02-08
BTU,51.58163085645626,49.780255837047385,49.48377966382768,49.96541315898042,55.983048509900826,53.84258824762026,50.43469972136098,2026-02-08
WTFC,51.581614355701134,51.53652099091162,50.31813890768101,50.21011057331917,50.67159603721571,53.102766680285804,53.6505529447935,2026-02-08
IQV,51.581595615781424,50.68659835575401,50.61914091953057,50.63132889640992,51.29811153903141,53.318894096728464,52.93549988723417,2026-02-08
DRH,51.580852200235405,50.00700970019692,50.12418187749152,50.019204485595694,50.73033033242126,54.390186587087896,54.214200218619155,2026-02-08
BMHL,51.57980750547998,52.116797062482235,54.27125529271838,49.77014909981235,50.5640297971638,55.308391597175465,47.44822218352761,2026-02-08
AP,51.57934277447392,49.56855923363262,52.003901652179216,49.91439587860641,61.310374718312275,49.9218606946952,46.7569644694178,2026-02-08
TNK,51.579201422732694,51.25074540530926,50.403149663534684,50.364944002488045,51.76788134008725,51.77615948538053,53.91232863959641,2026-02-08
C,51.57874299878627,50.90887415644087,51.582985522736955,50.190032224061255,52.37256360791734,50.76913153692849,53.64887094463271,2026-02-08
NERV,51.5783512742558,48.74584069044211,49.724011934103,50.08890465261743,53.27562914354268,58.846458101209166,48.789263123620444,2026-02-08
LQDT,51.577794658137236,50.62561453394022,50.24889354745036,49.99166435106324,51.96739160340299,54.83650073104823,51.79670318191839,2026-02-08
CCIX,51.57706520343118,49.56058448435767,,50.23385245522891,49.15924722505217,52.65970134582434,56.27194050669281,2026-02-08
GSAT,51.57651160275379,49.486191833695564,52.78400813687807,49.33741921471605,56.73196240521203,52.8283588756767,48.29112915034434,2026-02-08
HTO,51.57595522494087,50.84763758146982,49.77613536299044,50.71242624765505,50.12277019542187,52.861250060085766,55.13551190202226,2026-02-08
HTH,51.57545658592776,50.57226159619916,49.75420046085958,49.94563319546149,50.99222890466627,52.58900214423726,55.599413214142814,2026-02-08
AKR,51.57512844942566,50.28659393744069,49.90571056114397,49.174814137001626,49.90499633886225,55.7969350796467,54.38172064245872,2026-02-08
SAM,51.57497813171479,51.243668615103566,50.1710594511213,50.71252151925996,49.31240821945727,53.69853759881826,54.31167338652841,2026-02-08
AS,51.574370135208746,50.920618958209964,51.35194850011809,50.45866217070228,50.4434911635254,54.87530808731715,51.39619193137959,2026-02-08
VMC,51.57426549040921,51.17742709733341,50.3943086889909,50.56732410708038,49.753423634179846,52.57143654296414,54.9816728719066,2026-02-08
EXC,51.57227719754349,50.656278984704706,50.36552937111504,50.71319719561102,49.223044174584615,51.942178681241145,56.53343477800442,2026-02-08
BMRN,51.57173321562066,51.03795716255791,53.47493361540493,50.12352774875177,49.28803086795063,52.92369248153901,52.582257417519706,2026-02-08
CMC,51.57128362926554,50.34770773307208,49.85827423050185,50.13743501350446,52.9640499311615,52.629387065257184,53.49084780209616,2026-02-08
BIPC,51.570525077515505,50.98597709903066,51.51462913097282,50.00554662027768,50.20708655131839,51.55264721928394,55.157263844209524,2026-02-08
SVCC,51.57051638504616,48.45850839803397,,50.950062761766745,49.260552376942876,51.557096537337124,57.62636185115011,2026-02-08
EAT,51.57022633208407,50.706527442384484,50.69410169535692,50.386414679635784,51.87580638652031,54.765220446969444,50.99328734163745,2026-02-08
YUM,51.56896663538824,51.41932048092818,49.97495126971324,50.64526513811521,50.28752484850841,51.395118294194475,55.69161978086994,2026-02-08
ETR,51.56737985570036,50.906526817319374,49.185777648949305,50.6781501085551,49.91727542133691,52.805100978273636,55.91144815976785,2026-02-08
PBYI,51.56672652173582,51.93303172324348,51.70750421394267,50.20151088823047,54.43907363155493,51.831184719944964,49.28805395349842,2026-02-08
HSHP,51.56664039257036,50.70664803022743,52.8963527125149,49.656236367992626,54.19770042888472,50.6810402434958,51.261864572306706,2026-02-08
INR,51.566468196432595,52.834962780840435,50.56195448656551,49.984514608373665,52.323895764185345,54.57625744588225,49.11722409274836,2026-02-08
PBH,51.566391025106284,51.3182228533014,50.19102724735153,50.15223408192357,48.849568080932684,54.67110208806301,54.21619179906551,2026-02-08
WABC,51.56623218441315,52.30549939828026,50.35317337505103,50.21893344333862,49.73257708479958,51.47902795088878,55.30818185412063,2026-02-08
CPAY,51.565876746849625,51.986798408191426,50.51542434357308,50.727977025116154,50.40973139441248,53.15553494506449,52.59979436474011,2026-02-08
LNN,51.56578766672674,50.963669135775035,50.61078702411839,50.12002039459208,49.539195667955916,54.11214402462443,54.048909753294595,2026-02-08
EBF,51.56554219135725,52.706145033895304,50.1192969546024,50.18422944811955,50.62827456321679,51.625472368357485,54.12983477995197,2026-02-08
EXR,51.5648898854931,51.49018986623896,50.45632453072856,50.00879695251034,49.357737600503576,53.147504335818574,54.928786027158615,2026-02-08
GLW,51.564741331781754,50.60638162440062,50.24289384912935,49.7773836913369,54.24595568347523,51.35677073570264,53.15906240664579,2026-02-08
VSEC,51.56432868224941,50.22691713949998,50.1774434796837,49.72472840365336,52.7588241907843,53.868092021233004,52.62996685864212,2026-02-08
QCRH,51.56216204071868,51.59383414424965,50.52033014119068,49.34020963726793,51.599736268608744,51.12189090435767,55.19697114863741,2026-02-08
PLMR,51.56059844188717,53.83240317329063,51.61516842793317,49.637832767129275,48.85311048603507,53.19394878265159,52.231127014283295,2026-02-08
PWR,51.56058747953271,50.51305187682353,50.67210494599519,50.36380396379564,51.44978570242571,52.643666331480624,53.72111205667556,2026-02-08
HRMY,51.55918262025053,51.94183803087235,50.62527530191361,50.19408543493721,50.96699302320952,53.386718910834105,52.240185019736394,2026-02-08
WING,51.558049116357935,51.25757859948815,50.30555199611566,50.47736674802235,50.35876434837922,56.363046607622856,50.58598639851937,2026-02-08
NHI,51.55705738946764,52.22911813461909,50.41305983895315,50.06008095768376,49.94440571784046,50.255807266330855,56.4398724213785,2026-02-08
FER,51.55690765697356,51.479600654262335,51.71493855398875,49.355145941671516,51.430939544198154,51.72220639253876,53.63861485518181,2026-02-08
WAT,51.5559697960485,52.17872131651822,50.8709622338822,49.96001607825426,50.45789627595402,53.137833741513504,52.73038913016879,2026-02-08
BC,51.55565768892625,49.956459044497656,49.131356299491095,49.92395795895175,53.60450671728001,54.56505247383111,52.15261363950591,2026-02-08
CMCL,51.55470986747356,54.277588721268934,51.99745383416777,50.759343884353555,54.631663637478034,49.39320591085066,48.269003216722425,2026-02-08
GE,51.55432338516956,51.532636977140015,53.31446760649858,50.39092170702028,49.44199634986251,50.750589495540964,53.895328174955004,2026-02-08
PRDO,51.55241171628813,51.60363988874285,50.721799797173674,50.78405295548891,49.693614185989404,53.133764206208824,53.377599264125095,2026-02-08
SPRU,51.55200147832011,49.46073957414933,49.13621410689945,50.01935139184148,67.06187170624338,45.70309743083891,47.93073465994808,2026-02-08
TBBK,51.55154860081651,52.39516409662394,50.88596668279022,50.19319206417679,49.67361736167869,54.79955681943548,51.36179458019392,2026-02-08
PAX,51.550045928492,53.4512628718299,49.97383561186391,50.73942025999483,50.19628374041428,50.489250236580396,54.45022285026867,2026-02-08
KIM,51.54956970451909,51.245825144996836,50.06978042804185,50.055608754201906,49.0548739001718,53.21814915343819,55.65318084626393,2026-02-08
JBTM,51.546047940475134,49.248138516750416,52.46736697124006,49.916094837246035,51.676110520589994,53.13091455433303,52.83766224269125,2026-02-08
III,51.545170274356444,50.41257821605093,50.40058128641187,50.674778405872004,51.22929894024654,53.39802839223224,53.155756405325086,2026-02-08
PHM,51.54405213205186,52.115557060746475,50.51652473832887,50.19555040367835,49.501100948088016,52.661619247808844,54.273960393660595,2026-02-08
CTOS,51.543893232267536,53.58796243535417,51.38010528181459,49.671499360127854,50.349010362325764,53.43392197276366,50.84085998121919,2026-02-08
AFYA,51.5433713296641,51.86702956517924,50.78024654858987,49.767636357267584,49.57952908559701,53.42159019023143,53.84419623111945,2026-02-08
FLNC,51.542592267383284,49.30660342877539,47.03992416401304,49.77497862493942,62.77828124974173,53.91461454804967,46.44115158878046,2026-02-08
MCK,51.54167586312742,50.18854948719036,50.35849793842626,50.85749319756945,50.205335004825905,51.99949125190876,55.64068829884381,2026-02-08
CTLP,51.5411750913445,51.37570902738161,52.45599868480736,50.1310256119923,49.59509384863773,54.44351254364421,51.245710831603795,2026-02-08
SU,51.53961476003606,51.88816289773018,50.44128269846346,50.12710269000677,53.45091405293903,48.9346635335784,54.39556268749851,2026-02-08
DRS,51.539206984027246,50.98810129277018,50.4554552596253,49.91572259819193,51.21642259027352,54.750371050160155,51.909169113142376,2026-02-08
FCFS,51.53836686014358,50.982570027827556,50.64468880114001,47.78243878194451,50.75154401027597,53.91353894742633,55.155420592247104,2026-02-08
ASB,51.53802663273053,51.433560949105164,50.414860375408125,50.241869780062444,51.39026403495426,51.6518765435399,54.09572811331328,2026-02-08
WEC,51.53742655522989,51.04495375578505,50.05041503891563,50.66405435063338,49.40660516116267,51.13929060451583,56.91924042036679,2026-02-08
ONB,51.536998820673794,51.473212542942626,50.43861380224332,50.21558266490141,50.88016120346044,52.820593670491924,53.39382904000305,2026-02-08
LAD,51.53620634719539,50.10116363602496,51.39597227455719,50.820805123898104,49.60029852170074,53.7409008429109,53.558097684080444,2026-02-08
ROK,51.53595986092532,51.56731926033644,50.84985484477363,49.82880079724528,51.3872424932425,51.49263571735894,54.08990605259512,2026-02-08
CPT,51.53583292695268,50.70327583359078,50.09605726366663,49.772369445752965,49.64184875710045,53.070343230075615,55.93110303152964,2026-02-08
CAEP,51.53566470233379,48.52152243277745,45.604672831130635,56.71758468125269,49.116229612918495,52.99891881253669,56.25505984338679,2026-02-08
POST,51.53541921283651,50.270371515810844,50.102005415097295,50.14487204654879,48.309330135571685,54.812353895360864,55.573582268629565,2026-02-08
ATNI,51.535290844051524,49.3447259226718,50.51924204343001,49.79426454840033,54.08617127048677,53.66584562328063,51.80149565603962,2026-02-08
SITE,51.534339239055754,50.03091066227173,50.0291123967759,49.90049304869409,50.53177940309402,54.82534595834223,53.888393965156546,2026-02-08
MTN,51.53397169426337,49.927463119266456,51.471363192947514,50.08774401789263,47.84809797626631,55.822438980035706,54.046722879171604,2026-02-08
COGT,51.53366480290406,47.11306697662355,47.45910051871078,50.01611424154143,64.48481695660644,51.833876919662714,48.29501320427946,2026-02-08
LECO,51.53335317585471,51.798400284016374,50.78198308109065,50.63475644823178,50.69255977229723,51.02026361768317,54.27215585180905,2026-02-08
AXP,51.53318190118432,51.95471697156098,50.891943787464065,50.75143661058701,49.48554946867911,52.11675607194076,53.998688496873996,2026-02-08
ADP,51.53305498180886,52.52425998849299,51.08619542724819,50.57920008794239,48.092651009750945,51.49307664878117,55.42294672863748,2026-02-08
PRI,51.53299899201234,52.07946544487581,51.23193773044591,49.46695147168123,49.036865054997506,52.56145950447919,54.82131474559437,2026-02-08
KORE,51.532691585450856,48.9155233584808,51.35921879221741,50.013814084741846,55.85995384469684,53.562730119588494,49.48490931297975,2026-02-08
AEP,51.53246082478513,50.67459791752442,50.53174238882644,50.69058694120382,49.68065310897696,51.534645329083205,56.08253926309597,2026-02-08
EXPO,51.53242839723258,51.570637967419955,50.469878461561834,49.93911368278513,49.31190015272173,52.981657837529085,54.92138228137772,2026-02-08
BTG,51.531822373476814,53.61470878208483,49.74231451272657,50.03188240090486,55.31857762888618,48.19059963948881,52.29285127676964,2026-02-08
AIR,51.531795056039954,50.28150932829883,49.60938680067068,49.978561835366406,54.63957217972849,53.07429981755476,51.60744037462057,2026-02-08
DY,51.53154501591153,51.06997407018624,51.21774037599044,48.23017889904832,53.42510754659789,53.38703968946471,51.85922951418159,2026-02-08
MD,51.53138205433638,50.74286331867249,50.705063315276675,50.67880735105835,51.568139496788966,53.407611020751524,52.08580782347031,2026-02-08
DAC,51.5312526977144,52.423366099418004,49.88088161378366,49.803678088356975,50.971507395918636,51.2166356566606,54.89144733214852,2026-02-08
KNSL,51.53107993851415,53.558351340806965,51.264457583532106,50.70884563383575,48.406506472876444,52.30069993895715,52.94761866107645,2026-02-08
CWEN.A,51.53089117872989,50.55672967455555,49.93348530792792,50.67585178876166,51.82732917676323,50.45907392645642,55.732877197914554,2026-02-08
SBSW,51.5303685038384,49.4041871777788,49.96095614400282,49.97880777357898,66.30329750139188,43.25170055814384,50.28326186813412,2026-02-08
STRL,51.52892092744892,51.84955542101921,50.87965344958524,50.55319875142157,52.57256540717681,53.91404587999675,49.404506655493975,2026-02-08
TSN,51.527320024302426,49.90377239157608,49.82119621564337,49.94958454676525,51.97318860179554,52.12933458919294,55.386843800841376,2026-02-08
ATEN,51.52657603290659,51.539611275728014,51.31079256664975,50.047787558039424,50.92323565291442,53.15144647760962,52.186582666498296,2026-02-08
JOE,51.526354538090416,51.228989543801774,51.35370437546798,48.36210278268217,51.565456920430734,51.58807140087846,55.05980220528136,2026-02-08
TDW,51.525441396203775,51.24454076845893,51.905324054822884,50.11104991857513,51.47034803119321,54.15378001776696,50.26760558640553,2026-02-08
FLOC,51.5253705276468,52.02818827985646,51.586672316503055,50.18100362771627,51.21362845376445,55.43133468131061,48.71139580672995,2026-02-08
FHB,51.52527902676456,51.44768229347787,50.288988003175874,48.55402586651646,50.51608240175616,53.79467673541567,54.550218860245316,2026-02-08
HAL,51.52429128962161,50.75070217173524,50.32036332900262,50.113569324461295,53.44427937131715,51.93888380159714,52.5779497396162,2026-02-08
HSY,51.52294669810442,51.31641065879562,50.30229240765636,50.00874656190477,50.607839563950364,51.699434917508405,55.20295607881101,2026-02-08
ONTO,51.52180704293945,50.94687343945322,50.502328932002015,49.80803228222167,57.602735646511505,52.93917348919967,47.33169846824863,2026-02-08
ORC,51.52177327791044,53.31175453867226,54.472522476228704,50.40859774633504,52.079956139744695,44.224643115206916,54.633165651275014,2026-02-08
